Instance,clase,v,cplex1,ob1,ob21,gap1,cplex2,ob2,ob12,gap2,gap21,gap12,opt1,opt21,opt2,opt12
p4.3.o_c.txt,6,3,261,299,289,-14.56,128.333,146.333,136.333,14.03,-10.73,6.23,1,1,1,1
p4.3.o_c.txt,6,3,261,299,288,-14.56,128.333,147.333,136.333,14.81,-10.34,6.23,1,1,1,1
p4.3.o_c.txt,6,3,261,285,287,-9.2,128.333,148.333,150.333,15.58,-9.96,17.14,1,1,1,1
p4.3.o_c.txt,6,3,261,297,274,-13.79,128.333,161.333,138.333,25.71,-4.98,7.79,1,1,1,1
p4.3.o_c.txt,6,3,261,294,276,-12.64,128.333,159.333,141.333,24.16,-5.75,10.13,1,1,1,1
p4.3.o_c.txt,6,3,261,302,297,-15.71,128.333,138.333,133.333,7.79,-13.79,3.9,1,1,1,1
p4.3.p_c.txt,6,3,329,301,293,8.51,154.333,142.333,134.333,-7.78,10.94,-12.96,1,1,1,1
p4.3.p_c.txt,6,3,329,304,307,7.6,154.333,128.333,131.333,-16.85,6.69,-14.9,1,1,1,1
p4.3.p_c.txt,6,3,329,315,299,4.26,154.333,136.333,120.333,-11.66,9.12,-22.03,1,1,1,1
p4.3.p_c.txt,6,3,329,304,297,7.6,154.333,138.333,131.333,-10.37,9.73,-14.9,1,1,1,1
p4.3.p_c.txt,6,3,329,311,297,5.47,154.333,138.333,124.333,-10.37,9.73,-19.44,1,1,1,1
p4.3.p_c.txt,6,3,329,306,296,6.99,154.333,139.333,129.333,-9.72,10.03,-16.2,1,1,1,1
p4.3.p_c.txt,6,3,329,302,296,8.21,154.333,139.333,133.333,-9.72,10.03,-13.61,1,1,1,1
p4.3.p_c.txt,6,3,329,316,291,3.95,154.333,144.333,119.333,-6.48,11.55,-22.68,1,1,1,1
p4.3.p_c.txt,6,3,329,313,300,4.86,154.333,135.333,122.333,-12.31,8.81,-20.73,1,1,1,1
p4.3.p_c.txt,6,3,329,305,304,7.29,154.333,131.333,130.333,-14.9,7.6,-15.55,1,1,1,1
p4.3.q_c.txt,6,3,333,319,302,4.2,99.3333,133.333,116.333,34.23,9.31,17.11,1,1,1,1
p4.3.q_c.txt,6,3,333,320,322,3.9,99.3333,113.333,115.333,14.09,3.3,16.11,1,1,1,1
p4.3.q_c.txt,6,3,333,322,308,3.3,99.3333,127.333,113.333,28.19,7.51,14.09,1,1,1,1
p4.3.q_c.txt,6,3,333,315,304,5.41,99.3333,131.333,120.333,32.21,8.71,21.14,1,1,1,1
p4.3.q_c.txt,6,3,333,317,306,4.8,99.3333,129.333,118.333,30.2,8.11,19.13,1,1,1,1
p4.3.q_c.txt,6,3,333,322,309,3.3,99.3333,126.333,113.333,27.18,7.21,14.09,1,1,1,1
p4.3.q_c.txt,6,3,333,316,304,5.11,99.3333,131.333,119.333,32.21,8.71,20.13,1,1,1,1
p4.3.q_c.txt,6,3,333,321,313,3.6,99.3333,122.333,114.333,23.15,6.01,15.1,1,1,1,1
p4.3.q_c.txt,6,3,333,321,300,3.6,99.3333,135.333,114.333,36.24,9.91,15.1,1,1,1,1
p4.3.q_c.txt,6,3,333,323,299,3.0,99.3333,136.333,112.333,37.25,10.21,13.09,1,1,1,1
p4.3.r_c.txt,6,3,317,335,321,-5.68,118.333,114.333,100.333,-3.38,-1.26,-15.21,1,1,1,1
p4.3.r_c.txt,6,3,317,327,322,-3.15,118.333,113.333,108.333,-4.23,-1.58,-8.45,1,1,1,1
p4.3.r_c.txt,6,3,317,339,331,-6.94,118.333,104.333,96.3333,-11.83,-4.42,-18.59,1,1,1,1
p4.3.r_c.txt,6,3,317,327,334,-3.15,118.333,101.333,108.333,-14.37,-5.36,-8.45,1,1,1,1
p4.3.r_c.txt,6,3,317,334,320,-5.36,118.333,115.333,101.333,-2.54,-0.95,-14.37,1,1,1,1
p4.3.r_c.txt,6,3,317,331,313,-4.42,118.333,122.333,104.333,3.38,1.26,-11.83,1,1,1,1
p4.3.r_c.txt,6,3,317,326,314,-2.84,118.333,121.333,109.333,2.54,0.95,-7.61,1,1,1,1
p4.3.r_c.txt,6,3,317,328,324,-3.47,118.333,111.333,107.333,-5.92,-2.21,-9.3,1,1,1,1
p4.3.r_c.txt,6,3,317,330,322,-4.1,118.333,113.333,105.333,-4.23,-1.58,-10.99,1,1,1,1
p4.3.r_c.txt,6,3,317,331,319,-4.42,118.333,116.333,104.333,-1.69,-0.63,-11.83,1,1,1,1
p4.3.s_c.txt,6,3,347,339,332,2.31,104.333,103.333,96.3333,-0.96,4.32,-7.67,1,1,1,1
p4.3.s_c.txt,6,3,347,337,335,2.88,104.333,100.333,98.3333,-3.83,3.46,-5.75,1,1,1,1
p4.3.s_c.txt,6,3,347,338,337,2.59,104.333,98.3333,97.3333,-5.75,2.88,-6.71,1,1,1,1
p4.3.s_c.txt,6,3,347,341,337,1.73,104.333,98.3333,94.3333,-5.75,2.88,-9.58,1,1,1,1
p4.3.s_c.txt,6,3,347,342,328,1.44,104.333,107.333,93.3333,2.88,5.48,-10.54,1,1,1,1
p4.3.s_c.txt,6,3,347,343,334,1.15,104.333,101.333,92.3333,-2.88,3.75,-11.5,1,1,1,1
p4.3.s_c.txt,6,3,347,342,334,1.44,104.333,101.333,93.3333,-2.88,3.75,-10.54,1,1,1,1
p4.3.s_c.txt,6,3,347,337,335,2.88,104.333,100.333,98.3333,-3.83,3.46,-5.75,1,1,1,1
p4.3.s_c.txt,6,3,347,341,333,1.73,104.333,102.333,94.3333,-1.92,4.03,-9.58,1,1,1,1
p4.3.s_c.txt,6,3,347,337,329,2.88,104.333,106.333,98.3333,1.92,5.19,-5.75,1,1,1,1
p4.3.t_c.txt,6,3,305,356,344,-16.72,77.3333,91.3333,79.3333,18.1,-12.79,2.59,1,1,1,1
p4.3.t_c.txt,6,3,305,349,342,-14.43,77.3333,93.3333,86.3333,20.69,-12.13,11.64,1,1,1,1
p4.3.t_c.txt,6,3,305,350,344,-14.75,77.3333,91.3333,85.3333,18.1,-12.79,10.34,1,1,1,1
p4.3.t_c.txt,6,3,305,347,346,-13.77,77.3333,89.3333,88.3333,15.52,-13.44,14.22,1,1,1,1
p4.3.t_c.txt,6,3,305,356,349,-16.72,77.3333,86.3333,79.3333,11.64,-14.43,2.59,1,1,1,1
p4.3.t_c.txt,6,3,305,347,349,-13.77,77.3333,86.3333,88.3333,11.64,-14.43,14.22,1,1,1,1
p4.3.t_c.txt,6,3,305,349,344,-14.43,77.3333,91.3333,86.3333,18.1,-12.79,11.64,1,1,1,1
p4.3.t_c.txt,6,3,305,349,339,-14.43,77.3333,96.3333,86.3333,24.57,-11.15,11.64,1,1,1,1
p4.3.t_c.txt,6,3,305,352,329,-15.41,77.3333,106.333,83.3333,37.5,-7.87,7.76,1,1,1,1
p4.3.t_c.txt,6,3,305,353,339,-15.74,77.3333,96.3333,82.3333,24.57,-11.15,6.47,1,1,1,1
p4.4.d_c.txt,6,4,0,0,0,0.0,326.5,326.5,326.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.d_c.txt,6,4,0,0,0,0.0,326.5,326.5,326.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.d_c.txt,6,4,0,0,0,0.0,326.5,326.5,326.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.d_c.txt,6,4,0,0,0,0.0,326.5,326.5,326.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.d_c.txt,6,4,0,0,0,0.0,326.5,326.5,326.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.d_c.txt,6,4,0,0,0,0.0,326.5,326.5,326.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.d_c.txt,6,4,0,0,0,0.0,326.5,326.5,326.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.d_c.txt,6,4,0,0,0,0.0,326.5,326.5,326.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.d_c.txt,6,4,0,0,0,0.0,326.5,326.5,326.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.d_c.txt,6,4,0,0,0,0.0,326.5,326.5,326.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.e_c.txt,6,4,35,35,35,0.0,291.5,291.5,291.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.e_c.txt,6,4,35,35,35,0.0,291.5,291.5,291.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.e_c.txt,6,4,35,35,35,0.0,291.5,291.5,291.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.e_c.txt,6,4,35,35,35,0.0,291.5,291.5,291.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.e_c.txt,6,4,35,35,35,0.0,291.5,291.5,291.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.e_c.txt,6,4,35,35,35,0.0,291.5,291.5,291.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.e_c.txt,6,4,35,35,35,0.0,291.5,291.5,291.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.e_c.txt,6,4,35,35,35,0.0,291.5,291.5,291.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.e_c.txt,6,4,35,35,35,0.0,291.5,291.5,291.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.e_c.txt,6,4,35,35,35,0.0,291.5,291.5,291.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.f_c.txt,6,4,63,60,57,4.76,263.5,269.5,266.5,2.28,9.52,1.14,1,1,1,1
p4.4.f_c.txt,6,4,63,62,58,1.59,263.5,268.5,264.5,1.9,7.94,0.38,1,1,1,1
p4.4.f_c.txt,6,4,63,58,57,7.94,263.5,269.5,268.5,2.28,9.52,1.9,1,1,1,1
p4.4.f_c.txt,6,4,63,62,57,1.59,263.5,269.5,264.5,2.28,9.52,0.38,1,1,1,1
p4.4.f_c.txt,6,4,63,62,57,1.59,263.5,269.5,264.5,2.28,9.52,0.38,1,1,1,1
p4.4.f_c.txt,6,4,63,62,58,1.59,263.5,268.5,264.5,1.9,7.94,0.38,1,1,1,1
p4.4.f_c.txt,6,4,63,62,55,1.59,263.5,271.5,264.5,3.04,12.7,0.38,1,1,1,1
p4.4.f_c.txt,6,4,63,58,58,7.94,263.5,268.5,268.5,1.9,7.94,1.9,1,1,1,1
p4.4.f_c.txt,6,4,63,60,58,4.76,263.5,268.5,266.5,1.9,7.94,1.14,1,1,1,1
p4.4.f_c.txt,6,4,63,62,60,1.59,263.5,266.5,264.5,1.14,4.76,0.38,1,1,1,1
p4.4.g_c.txt,6,4,85,85,85,0.0,241.5,241.5,241.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.g_c.txt,6,4,85,86,85,-1.18,241.5,241.5,240.5,-0.0,0.0,-0.41,1,1,1,1
p4.4.g_c.txt,6,4,85,85,85,0.0,241.5,241.5,241.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.g_c.txt,6,4,85,85,80,0.0,241.5,246.5,241.5,2.07,5.88,-0.0,1,1,1,1
p4.4.g_c.txt,6,4,85,85,79,0.0,241.5,247.5,241.5,2.48,7.06,-0.0,1,1,1,1
p4.4.g_c.txt,6,4,85,85,83,0.0,241.5,243.5,241.5,0.83,2.35,-0.0,1,1,1,1
p4.4.g_c.txt,6,4,85,85,83,0.0,241.5,243.5,241.5,0.83,2.35,-0.0,1,1,1,1
p4.4.g_c.txt,6,4,85,85,80,0.0,241.5,246.5,241.5,2.07,5.88,-0.0,1,1,1,1
p4.4.g_c.txt,6,4,85,85,85,0.0,241.5,241.5,241.5,-0.0,0.0,-0.0,1,1,1,1
p4.4.g_c.txt,6,4,85,85,78,0.0,241.5,248.5,241.5,2.9,8.24,-0.0,1,1,1,1
p4.4.h_c.txt,6,4,111,111,108,0.0,215.5,218.5,215.5,1.39,2.7,-0.0,1,1,1,1
p4.4.h_c.txt,6,4,111,107,102,3.6,215.5,224.5,219.5,4.18,8.11,1.86,1,1,1,1
p4.4.h_c.txt,6,4,111,108,100,2.7,215.5,226.5,218.5,5.1,9.91,1.39,1,1,1,1
p4.4.h_c.txt,6,4,111,104,100,6.31,215.5,226.5,222.5,5.1,9.91,3.25,1,1,1,1
p4.4.h_c.txt,6,4,111,107,100,3.6,215.5,226.5,219.5,5.1,9.91,1.86,1,1,1,1
p4.4.h_c.txt,6,4,111,111,101,0.0,215.5,225.5,215.5,4.64,9.01,-0.0,1,1,1,1
p4.4.h_c.txt,6,4,111,107,100,3.6,215.5,226.5,219.5,5.1,9.91,1.86,1,1,1,1
p4.4.h_c.txt,6,4,111,108,100,2.7,215.5,226.5,218.5,5.1,9.91,1.39,1,1,1,1
p4.4.h_c.txt,6,4,111,107,101,3.6,215.5,225.5,219.5,4.64,9.01,1.86,1,1,1,1
p4.4.h_c.txt,6,4,111,109,106,1.8,215.5,220.5,217.5,2.32,4.5,0.93,1,1,1,1
p4.4.i_c.txt,6,4,124,124,117,0.0,195.5,209.5,202.5,7.16,5.65,3.58,0,0,0,0
p4.4.i_c.txt,6,4,124,124,124,0.0,195.5,202.5,202.5,3.58,0.0,3.58,0,0,0,0
p4.4.i_c.txt,6,4,124,121,118,2.42,195.5,208.5,205.5,6.65,4.84,5.12,1,0,0,1
p4.4.i_c.txt,6,4,124,124,118,0.0,195.5,208.5,202.5,6.65,4.84,3.58,0,0,0,0
p4.4.i_c.txt,6,4,124,122,117,1.61,195.5,209.5,204.5,7.16,5.65,4.6,0,0,0,0
p4.4.i_c.txt,6,4,124,123,121,0.81,195.5,205.5,203.5,5.12,2.42,4.09,1,0,0,1
p4.4.i_c.txt,6,4,124,122,121,1.61,195.5,205.5,204.5,5.12,2.42,4.6,0,0,0,0
p4.4.i_c.txt,6,4,124,125,117,-0.81,195.5,209.5,201.5,7.16,5.65,3.07,1,0,0,1
p4.4.i_c.txt,6,4,124,125,131,-0.81,195.5,195.5,201.5,-0.0,-5.65,3.07,0,0,0,0
p4.4.i_c.txt,6,4,124,125,117,-0.81,195.5,209.5,201.5,7.16,5.65,3.07,1,0,0,1
p4.4.j_c.txt,6,4,139,142,133,-2.16,190.5,193.5,184.5,1.57,4.32,-3.15,1,1,1,1
p4.4.j_c.txt,6,4,139,140,134,-0.72,190.5,192.5,186.5,1.05,3.6,-2.1,1,1,1,1
p4.4.j_c.txt,6,4,139,140,136,-0.72,190.5,190.5,186.5,-0.0,2.16,-2.1,1,1,1,1
p4.4.j_c.txt,6,4,139,139,138,0.0,190.5,188.5,187.5,-1.05,0.72,-1.57,1,1,1,1
p4.4.j_c.txt,6,4,139,141,138,-1.44,190.5,188.5,185.5,-1.05,0.72,-2.62,1,1,1,1
p4.4.j_c.txt,6,4,139,142,133,-2.16,190.5,193.5,184.5,1.57,4.32,-3.15,1,1,1,1
p4.4.j_c.txt,6,4,139,141,131,-1.44,190.5,195.5,185.5,2.62,5.76,-2.62,1,1,1,1
p4.4.j_c.txt,6,4,139,139,131,0.0,190.5,195.5,187.5,2.62,5.76,-1.57,1,1,1,1
p4.4.j_c.txt,6,4,139,139,139,0.0,190.5,187.5,187.5,-1.57,0.0,-1.57,1,1,1,1
p4.4.j_c.txt,6,4,139,141,139,-1.44,190.5,187.5,185.5,-1.57,0.0,-2.62,1,1,1,1
p4.4.k_c.txt,6,4,156,156,147,0.0,170.5,179.5,170.5,5.28,5.77,-0.0,1,1,1,1
p4.4.k_c.txt,6,4,156,156,147,0.0,170.5,179.5,170.5,5.28,5.77,-0.0,1,1,1,1
p4.4.k_c.txt,6,4,156,156,147,0.0,170.5,179.5,170.5,5.28,5.77,-0.0,1,1,1,1
p4.4.k_c.txt,6,4,156,156,147,0.0,170.5,179.5,170.5,5.28,5.77,-0.0,1,1,1,1
p4.4.k_c.txt,6,4,156,156,147,0.0,170.5,179.5,170.5,5.28,5.77,-0.0,1,1,1,1
p4.4.k_c.txt,6,4,156,156,150,0.0,170.5,176.5,170.5,3.52,3.85,-0.0,1,1,1,1
p4.4.k_c.txt,6,4,156,156,145,0.0,170.5,181.5,170.5,6.45,7.05,-0.0,1,1,1,1
p4.4.k_c.txt,6,4,156,156,150,0.0,170.5,176.5,170.5,3.52,3.85,-0.0,1,1,1,1
p4.4.k_c.txt,6,4,156,153,145,1.92,170.5,181.5,173.5,6.45,7.05,1.76,1,1,1,1
p4.4.k_c.txt,6,4,156,156,154,0.0,170.5,172.5,170.5,1.17,1.28,-0.0,1,1,1,1
p4.4.l_c.txt,6,4,169,167,168,1.18,165.5,158.5,159.5,-4.23,0.59,-3.63,0,0,0,0
p4.4.l_c.txt,6,4,169,169,156,0.0,165.5,170.5,157.5,3.02,7.69,-4.83,0,0,0,0
p4.4.l_c.txt,6,4,169,169,157,0.0,165.5,169.5,157.5,2.42,7.1,-4.83,0,0,0,0
p4.4.l_c.txt,6,4,169,168,160,0.59,165.5,166.5,158.5,0.6,5.33,-4.23,0,0,0,0
p4.4.l_c.txt,6,4,169,168,161,0.59,165.5,165.5,158.5,-0.0,4.73,-4.23,0,0,0,0
p4.4.l_c.txt,6,4,169,167,158,1.18,165.5,168.5,159.5,1.81,6.51,-3.63,0,0,0,0
p4.4.l_c.txt,6,4,169,168,168,0.59,165.5,158.5,158.5,-4.23,0.59,-4.23,0,0,0,0
p4.4.l_c.txt,6,4,169,168,155,0.59,165.5,171.5,158.5,3.63,8.28,-4.23,0,0,0,0
p4.4.l_c.txt,6,4,169,168,164,0.59,165.5,162.5,158.5,-1.81,2.96,-4.23,0,0,0,0
p4.4.l_c.txt,6,4,169,166,164,1.78,165.5,162.5,160.5,-1.81,2.96,-3.02,0,0,0,0
p4.4.m_c.txt,6,4,173,177,177,-2.31,160.5,149.5,149.5,-6.85,-2.31,-6.85,1,0,0,1
p4.4.m_c.txt,6,4,173,177,173,-2.31,160.5,153.5,149.5,-4.36,0.0,-6.85,1,0,0,1
p4.4.m_c.txt,6,4,173,177,177,-2.31,160.5,149.5,149.5,-6.85,-2.31,-6.85,1,0,0,1
p4.4.m_c.txt,6,4,173,180,171,-4.05,160.5,155.5,146.5,-3.12,1.16,-8.72,0,1,1,0
p4.4.m_c.txt,6,4,173,180,164,-4.05,160.5,162.5,146.5,1.25,5.2,-8.72,1,1,1,1
p4.4.m_c.txt,6,4,173,180,174,-4.05,160.5,152.5,146.5,-4.98,-0.58,-8.72,1,0,0,1
p4.4.m_c.txt,6,4,173,178,170,-2.89,160.5,156.5,148.5,-2.49,1.73,-7.48,1,0,0,1
p4.4.m_c.txt,6,4,173,179,181,-3.47,160.5,145.5,147.5,-9.35,-4.62,-8.1,1,0,0,1
p4.4.m_c.txt,6,4,173,170,162,1.73,160.5,164.5,156.5,2.49,6.36,-2.49,0,0,0,0
p4.4.m_c.txt,6,4,173,174,169,-0.58,160.5,157.5,152.5,-1.87,2.31,-4.98,1,0,0,1
p4.4.n_c.txt,6,4,172,187,178,-8.72,137.5,148.5,139.5,8.0,-3.49,1.45,1,1,1,1
p4.4.n_c.txt,6,4,172,188,173,-9.3,137.5,153.5,138.5,11.64,-0.58,0.73,1,1,1,1
p4.4.n_c.txt,6,4,172,186,174,-8.14,137.5,152.5,140.5,10.91,-1.16,2.18,1,1,1,1
p4.4.n_c.txt,6,4,172,182,180,-5.81,137.5,146.5,144.5,6.55,-4.65,5.09,1,1,1,1
p4.4.n_c.txt,6,4,172,190,176,-10.47,137.5,150.5,136.5,9.45,-2.33,-0.73,1,1,1,1
p4.4.n_c.txt,6,4,172,187,175,-8.72,137.5,151.5,139.5,10.18,-1.74,1.45,1,1,1,1
p4.4.n_c.txt,6,4,172,187,176,-8.72,137.5,150.5,139.5,9.45,-2.33,1.45,1,1,1,1
p4.4.n_c.txt,6,4,172,187,177,-8.72,137.5,149.5,139.5,8.73,-2.91,1.45,1,1,1,1
p4.4.n_c.txt,6,4,172,187,178,-8.72,137.5,148.5,139.5,8.0,-3.49,1.45,1,1,1,1
p4.4.n_c.txt,6,4,172,187,187,-8.72,137.5,139.5,139.5,1.45,-8.72,1.45,1,1,1,1
p4.4.o_c.txt,6,4,176,195,184,-10.8,135.5,142.5,131.5,5.17,-4.55,-2.95,0,0,0,1
p4.4.o_c.txt,6,4,176,195,192,-10.8,135.5,134.5,131.5,-0.74,-9.09,-2.95,0,0,0,1
p4.4.o_c.txt,6,4,176,195,187,-10.8,135.5,139.5,131.5,2.95,-6.25,-2.95,0,0,1,1
p4.4.o_c.txt,6,4,176,198,187,-12.5,135.5,139.5,128.5,2.95,-6.25,-5.17,0,0,1,1
p4.4.o_c.txt,6,4,176,198,190,-12.5,135.5,136.5,128.5,0.74,-7.95,-5.17,0,0,0,1
p4.4.o_c.txt,6,4,176,196,199,-11.36,135.5,127.5,130.5,-5.9,-13.07,-3.69,0,0,0,1
p4.4.o_c.txt,6,4,176,194,198,-10.23,135.5,128.5,132.5,-5.17,-12.5,-2.21,0,0,0,1
p4.4.o_c.txt,6,4,176,207,195,-17.61,135.5,131.5,119.5,-2.95,-10.8,-11.81,0,0,0,1
p4.4.o_c.txt,6,4,176,195,190,-10.8,135.5,136.5,131.5,0.74,-7.95,-2.95,0,0,1,1
p4.4.o_c.txt,6,4,176,201,195,-14.2,135.5,131.5,125.5,-2.95,-10.8,-7.38,0,0,0,1
p4.4.p_c.txt,6,4,197,206,202,-4.57,132.5,124.5,120.5,-6.04,-2.54,-9.06,1,0,0,1
p4.4.p_c.txt,6,4,197,206,201,-4.57,132.5,125.5,120.5,-5.28,-2.03,-9.06,0,0,0,0
p4.4.p_c.txt,6,4,197,205,199,-4.06,132.5,127.5,121.5,-3.77,-1.02,-8.3,1,1,1,1
p4.4.p_c.txt,6,4,197,205,200,-4.06,132.5,126.5,121.5,-4.53,-1.52,-8.3,0,0,0,0
p4.4.p_c.txt,6,4,197,203,197,-3.05,132.5,129.5,123.5,-2.26,0.0,-6.79,0,0,0,0
p4.4.p_c.txt,6,4,197,206,200,-4.57,132.5,126.5,120.5,-4.53,-1.52,-9.06,1,0,0,1
p4.4.p_c.txt,6,4,197,205,197,-4.06,132.5,129.5,121.5,-2.26,0.0,-8.3,1,0,0,1
p4.4.p_c.txt,6,4,197,202,202,-2.54,132.5,124.5,124.5,-6.04,-2.54,-6.04,0,1,1,0
p4.4.p_c.txt,6,4,197,205,202,-4.06,132.5,124.5,121.5,-6.04,-2.54,-8.3,0,0,0,0
p4.4.p_c.txt,6,4,197,205,197,-4.06,132.5,129.5,121.5,-2.26,0.0,-8.3,1,0,0,1
p4.4.q_c.txt,6,4,189,219,210,-15.87,128.5,116.5,107.5,-9.34,-11.11,-16.34,0,0,0,0
p4.4.q_c.txt,6,4,189,216,211,-14.29,128.5,115.5,110.5,-10.12,-11.64,-14.01,0,0,0,0
p4.4.q_c.txt,6,4,189,214,206,-13.23,128.5,120.5,112.5,-6.23,-8.99,-12.45,0,0,0,0
p4.4.q_c.txt,6,4,189,212,209,-12.17,128.5,117.5,114.5,-8.56,-10.58,-10.89,0,0,0,0
p4.4.q_c.txt,6,4,189,214,207,-13.23,128.5,119.5,112.5,-7.0,-9.52,-12.45,0,0,0,0
p4.4.q_c.txt,6,4,189,222,210,-17.46,128.5,116.5,104.5,-9.34,-11.11,-18.68,0,0,0,0
p4.4.q_c.txt,6,4,189,215,206,-13.76,128.5,120.5,111.5,-6.23,-8.99,-13.23,0,0,0,0
p4.4.q_c.txt,6,4,189,211,205,-11.64,128.5,121.5,115.5,-5.45,-8.47,-10.12,0,0,0,0
p4.4.q_c.txt,6,4,189,214,212,-13.23,128.5,114.5,112.5,-10.89,-12.17,-12.45,0,0,0,0
p4.4.q_c.txt,6,4,189,216,210,-14.29,128.5,116.5,110.5,-9.34,-11.11,-14.01,0,0,0,0
p4.4.r_c.txt,6,4,212,220,213,-3.77,120.5,113.5,106.5,-5.81,-0.47,-11.62,1,0,0,1
p4.4.r_c.txt,6,4,212,225,215,-6.13,120.5,111.5,101.5,-7.47,-1.42,-15.77,1,0,0,1
p4.4.r_c.txt,6,4,212,224,217,-5.66,120.5,109.5,102.5,-9.13,-2.36,-14.94,1,1,1,1
p4.4.r_c.txt,6,4,212,219,215,-3.3,120.5,111.5,107.5,-7.47,-1.42,-10.79,0,0,0,0
p4.4.r_c.txt,6,4,212,224,214,-5.66,120.5,112.5,102.5,-6.64,-0.94,-14.94,1,0,0,1
p4.4.r_c.txt,6,4,212,225,216,-6.13,120.5,110.5,101.5,-8.3,-1.89,-15.77,1,0,0,1
p4.4.r_c.txt,6,4,212,223,218,-5.19,120.5,108.5,103.5,-9.96,-2.83,-14.11,1,1,1,1
p4.4.r_c.txt,6,4,212,229,223,-8.02,120.5,103.5,97.5,-14.11,-5.19,-19.09,1,0,0,1
p4.4.r_c.txt,6,4,212,220,212,-3.77,120.5,114.5,106.5,-4.98,0.0,-11.62,0,0,0,0
p4.4.r_c.txt,6,4,212,226,210,-6.6,120.5,116.5,100.5,-3.32,0.94,-16.6,1,0,0,1
p4.4.s_c.txt,6,4,204,233,232,-14.22,108.5,94.5,93.5,-12.9,-13.73,-13.82,1,1,1,1
p4.4.s_c.txt,6,4,204,233,221,-14.22,108.5,105.5,93.5,-2.76,-8.33,-13.82,1,1,1,1
p4.4.s_c.txt,6,4,204,234,224,-14.71,108.5,102.5,92.5,-5.53,-9.8,-14.75,1,1,1,1
p4.4.s_c.txt,6,4,204,230,221,-12.75,108.5,105.5,96.5,-2.76,-8.33,-11.06,1,1,1,1
p4.4.s_c.txt,6,4,204,229,224,-12.25,108.5,102.5,97.5,-5.53,-9.8,-10.14,1,1,1,1
p4.4.s_c.txt,6,4,204,232,235,-13.73,108.5,91.5,94.5,-15.67,-15.2,-12.9,1,1,1,1
p4.4.s_c.txt,6,4,204,229,238,-12.25,108.5,88.5,97.5,-18.43,-16.67,-10.14,1,1,1,1
p4.4.s_c.txt,6,4,204,227,223,-11.27,108.5,103.5,99.5,-4.61,-9.31,-8.29,1,1,1,1
p4.4.s_c.txt,6,4,204,244,226,-19.61,108.5,100.5,82.5,-7.37,-10.78,-23.96,1,1,1,1
p4.4.s_c.txt,6,4,204,237,232,-16.18,108.5,94.5,89.5,-12.9,-13.73,-17.51,1,1,1,1
p4.4.t_c.txt,6,4,195,241,232,-23.59,92.5,94.5,85.5,2.16,-18.97,-7.57,1,1,1,1
p4.4.t_c.txt,6,4,195,240,234,-23.08,92.5,92.5,86.5,-0.0,-20.0,-6.49,1,1,1,1
p4.4.t_c.txt,6,4,195,239,232,-22.56,92.5,94.5,87.5,2.16,-18.97,-5.41,1,1,1,1
p4.4.t_c.txt,6,4,195,240,238,-23.08,92.5,88.5,86.5,-4.32,-22.05,-6.49,1,1,1,1
p4.4.t_c.txt,6,4,195,242,234,-24.1,92.5,92.5,84.5,-0.0,-20.0,-8.65,1,1,1,1
p4.4.t_c.txt,6,4,195,240,236,-23.08,92.5,90.5,86.5,-2.16,-21.03,-6.49,1,1,1,1
p4.4.t_c.txt,6,4,195,255,241,-30.77,92.5,85.5,71.5,-7.57,-23.59,-22.7,1,1,1,1
p4.4.t_c.txt,6,4,195,240,231,-23.08,92.5,95.5,86.5,3.24,-18.46,-6.49,1,1,1,1
p4.4.t_c.txt,6,4,195,240,230,-23.08,92.5,96.5,86.5,4.32,-17.95,-6.49,1,1,1,1
p4.4.t_c.txt,6,4,195,243,235,-24.62,92.5,91.5,83.5,-1.08,-20.51,-9.73,1,1,1,1
p7.2.a_c.txt,7,2,0,0,0,0.0,729.0,729.0,729.0,-0.0,0.0,-0.0,1,1,1,1
p7.2.a_c.txt,7,2,0,0,0,0.0,729.0,729.0,729.0,-0.0,0.0,-0.0,1,1,1,1
p7.2.a_c.txt,7,2,0,0,0,0.0,729.0,729.0,729.0,-0.0,0.0,-0.0,1,1,1,1
p7.2.a_c.txt,7,2,0,0,0,0.0,729.0,729.0,729.0,-0.0,0.0,-0.0,1,1,1,1
